Ano;Região;UF;Estado;Organização Acadêmica PNP;Instituicao;Instituição (Nome);nomeUnidadeRecente;Eficiência Acadêmica | Concluídos;Eficiência Acadêmica | Concluídos %;Eficiência Acadêmica | Índice de Eficiência Acadêmica %;Eficiência Acadêmica | Número de Evadidos;Eficiência Acadêmica | Retidos;Eficiência Acadêmica | Retidos %;Eficiência Acadêmica | Taxa de Evasão %
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;109;29,7;35,74;196;62;16,89;53,41
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Campo Novo do Parecis;115;35,28;41,97;159;52;15,95;48,77
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;119;38,14;43,75;153;40;12,82;49,04
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;666;40,17;53,88;570;422;25,45;34,38
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;128;36,57;50,59;125;97;27,71;35,71
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Diamantino;103;47,69;47,69;113;;;52,31
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;90;30,3;38,14;146;61;20,54;49,16
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;229;49,14;51;220;17;3,65;47,21
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Primavera do Leste;44;63,77;63,77;25;;;36,23
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Rondonópolis;58;38,41;44,27;73;20;13,25;48,34
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;71;23,91;26,49;197;29;9,76;66,33
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;63;47,01;47,01;71;;;52,99
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;88;39,82;43,14;116;17;7,69;52,49
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Tangará da Serra;17;53,13;53,13;15;;;46,88
2017;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;9;30;30;21;;;70
2017;Nordeste;AL;Alagoas;Escola Técnica Vinculada;UFAL - ETA;Universidade Federal de Alagoas;Escola Técnica de Artes;62;44,93;46,62;71;5;3,62;51,45
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;193;44,27;56,6;148;95;21,79;33,94
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Batalha;54;72,97;73,97;19;1;1,35;25,68
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;10;33,33;33,33;20;;;66,67
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;507;37,36;44,63;629;221;16,29;46,35
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;93;29,9;40,97;134;84;27,01;43,09
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;43;27,56;29,86;101;12;7,69;64,74
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Murici;35;28,69;32,41;73;14;11,48;59,84
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Palmeira dos Índios;166;39,52;50;166;88;20,95;39,52
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Penedo;77;53,1;54,23;65;3;2,07;44,83
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Piranhas;70;42,42;44,59;87;8;4,85;52,73
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Rio Largo;20;55,56;55,56;16;;;44,44
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Santana do Ipanema;225;53,07;61,14;143;56;13,21;33,73
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus São Miguel dos Campos;82;51,57;55,78;65;12;7,55;40,88
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Satuba;106;42,74;45,3;128;14;5,65;51,61
2017;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Viçosa;63;55,75;57,27;47;3;2,65;41,59
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Alagoinhas;59;60,82;60,82;38;;;39,18
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Bom Jesus da Lapa;86;42,36;42,36;117;;;57,64
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Catu;220;45,27;48,57;233;33;6,79;47,94
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Governador Mangabeira;64;47,06;49,61;65;7;5,15;47,79
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Guanambi;175;52,87;57,19;131;25;7,55;39,58
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itaberaba;25;73,53;73,53;9;;;26,47
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Itapetinga;84;50,91;51,85;78;3;1,82;47,27
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Santa Inês;137;55,02;55,69;109;3;1,2;43,78
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Senhor do Bonfim;138;31,72;36,22;243;54;12,41;55,86
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Serrinha;8;40;40;12;;;60
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Teixeira de Freitas;160;57,14;57,35;119;1;0,36;42,5
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Uruçuca;41;28,67;31,78;88;14;9,79;61,54
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Valença;130;67,71;67,71;62;;;32,29
2017;Nordeste;BA;Bahia;Instituto Federal;IF BAIANO;Instituto Federal Baiano;Campus Xique-Xique;19;79,17;79,17;5;;;20,83
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Barreiras;102;20,94;22,87;344;41;8,42;70,64
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Brumado;84;42,86;42,86;112;;;57,14
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Camaçari;52;20,97;24,64;159;37;14,92;64,11
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Eunápolis;188;38,13;43,93;240;65;13,18;48,68
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Feira de Santana;68;28,45;30,36;156;15;6,28;65,27
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Ilhéus;95;46,8;47,74;104;4;1,97;51,23
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Irecê;94;28,23;28,75;233;6;1,8;69,97
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Jacobina;126;50,6;50,81;122;1;0,4;49
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Jequié;43;20,28;21,39;158;11;5,19;74,53
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Juazeiro;6;30;30;14;;;70
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Paulo Afonso;46;11,44;13,41;297;59;14,68;73,88
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Porto Seguro;34;6,77;7,26;434;34;6,77;86,45
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Salvador;477;30,06;38,81;752;358;22,56;47,39
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Santo Amaro;45;21,74;25,14;134;28;13,53;64,73
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Santo Antônio de Jesus;310;65,4;65,4;164;;;34,6
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Seabra;35;62,5;62,5;21;;;37,5
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Simões Filho;127;42,76;47,74;139;31;10,44;46,8
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Valença Tento;18;9,42;11,25;142;31;16,23;74,35
2017;Nordeste;BA;Bahia;Instituto Federal;IFBA;Instituto Federal da Bahia;Campus Vitória da Conquista;190;30,16;34,36;363;77;12,22;57,62
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Acaraú;100;29,76;34,36;191;45;13,39;56,85
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Aracati;300;55,45;58,37;214;27;4,99;39,56
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Avançado Guaramiranga;44;70,97;70,97;18;;;29,03
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Avançado Jaguaruana;15;78,95;78,95;4;;;21,05
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Baturité;107;28,46;32,72;220;49;13,03;58,51
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Boa Viagem;331;79,19;79,19;87;;;20,81
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Camocim;76;50,33;51,7;71;4;2,65;47,02
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Canindé;114;38,64;43,35;149;32;10,85;50,51
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Caucaia;89;32,84;39,73;135;47;17,34;49,82
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Cedro;250;45,21;47,62;275;28;5,06;49,73
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Crateús;110;37,8;44,35;138;43;14,78;47,42
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Crato;93;32,18;34,32;178;18;6,23;61,59
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Fortaleza;1077;32,42;35,69;1941;304;9,15;58,43
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Horizonte;167;94,35;94,35;10;;;5,65
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Iguatu;303;43,41;44,23;382;13;1,86;54,73
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Itapipoca;166;62,41;62,41;100;;;37,59
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Jaguaribe;100;51,28;52,91;89;6;3,08;45,64
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Juazeiro do Norte;190;25,2;28,83;469;95;12,6;62,2
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Limoeiro do Norte;338;41,17;45,25;409;74;9,01;49,82
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Maracanaú;189;29,17;31,82;405;54;8,33;62,5
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Morada Nova;116;51,56;52,73;104;5;2,22;46,22
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Paracuru;88;87,13;87,13;13;;;12,87
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Pecém;133;59,64;59,64;90;;;40,36
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Quixadá;372;36,33;37,69;615;37;3,61;60,06
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Sobral;167;26,98;34,58;316;136;21,97;51,05
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Tabuleiro do Norte;212;62,72;63,47;122;4;1,18;36,09
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Tauá;24;26,67;26,97;65;1;1,11;72,22
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Tianguá;146;45,77;46,65;167;6;1,88;52,35
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Ubajara;52;44,07;44,07;66;;;55,93
2017;Nordeste;CE;Ceará;Instituto Federal;IFCE;Instituto Federal do Ceará;Campus Umirim;175;60,14;60,14;116;;;39,86
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Açailândia;69;29,49;58,47;49;116;49,57;20,94
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Alcântara;20;33,9;48,78;21;18;30,51;35,59
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Avançado Rosário;20;100;100;;;;
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Bacabal;86;37,55;51,5;81;62;27,07;35,37
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Barra do Corda;205;54,09;58,57;145;29;7,65;38,26
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Barreirinhas;203;77,19;77,48;59;1;0,38;22,43
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Buriticupu;498;45,65;54,49;416;177;16,22;38,13
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Caxias;115;42,75;56,1;90;64;23,79;33,46
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Codó;178;43,84;54,6;148;80;19,7;36,45
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Imperatriz;314;57,51;60,04;209;23;4,21;38,28
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Itapecuru Mirim;36;97,3;97,3;1;;;2,7
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Pedreiras;66;55,93;55,93;52;;;44,07
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Pinheiro;162;61,13;62,55;97;6;2,26;36,6
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Santa Inês;128;33,68;50,79;124;128;33,68;32,63
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São João dos Patos;46;26,9;29,11;112;13;7,6;65,5
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São José de Ribamar;94;87,04;87,04;14;;;12,96
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São Luís Centro Histórico;307;56,23;61,28;194;45;8,24;35,53
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São Luís Maracanã;363;69,27;71,74;143;18;3,44;27,29
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São Luís Monte Castelo;1141;37;44,11;1446;497;16,12;46,89
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus São Raimundo das Mangabeiras;191;66,09;69,2;85;13;4,5;29,41
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Timon;168;49,27;51,06;161;12;3,52;47,21
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Viana;52;80;80;13;;;20
2017;Nordeste;MA;Maranhão;Instituto Federal;IFMA;Instituto Federal do Maranhão;Campus Zé Doca;108;55,38;62,79;64;23;11,79;32,82
2017;Nordeste;PB;Paraíba;Escola Técnica Vinculada;UFCG - ETSC;Universidade Federal de Campina Grande;Escola Técnica de Saúde de Cajazeiras da UFCG;75;70,75;73,53;27;4;3,77;25,47
2017;Nordeste;PB;Paraíba;Escola Técnica Vinculada;UFPB - CAVN;Universidade Federal da Paraíba;Colégio Agrícola Vidal de Negreiros da UFPB;136;33,66;33,83;266;2;0,5;65,84
2017;Nordeste;PB;Paraíba;Escola Técnica Vinculada;UFPB - ETS;Universidade Federal da Paraíba;Escola Técnica de Saúde da UFPB;42;47,73;48,28;45;1;1,14;51,14
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Cabedelo;135;26,52;30,13;313;61;11,98;61,49
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Cabedelo Centro;215;61,96;61,96;132;;;38,04
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Cajazeiras;130;21,81;23,59;421;45;7,55;70,64
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Campina Grande;268;29,26;32,17;565;83;9,06;61,68
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Esperança;33;73,33;73,33;12;;;26,67
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Guarabira;60;16,39;21,58;218;88;24,04;59,56
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Itaporanga;8;23,53;23,53;26;;;76,47
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus João Pessoa;337;22,79;24,87;1018;124;8,38;68,83
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Monteiro;77;24,14;24,6;236;6;1,88;73,98
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Patos;120;24,14;25,1;358;19;3,82;72,03
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Picuí;117;22,33;25,16;348;59;11,26;66,41
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Princesa Isabel;84;29,37;31,94;179;23;8,04;62,59
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Santa Rita;37;52,86;52,86;33;;;47,14
2017;Nordeste;PB;Paraíba;Instituto Federal;IFPB;Instituto Federal da Paraíba;Campus Sousa;248;45,42;48,16;267;31;5,68;48,9
2017;Nordeste;PE;Pernambuco;Escola Técnica Vinculada;UFRPE - CODAI;Universidade Federal Rural de Pernambuco;Colégio Agrícola Dom Agostinho Ikas da UFRPE;38;5,97;31,15;84;514;80,82;13,21
2017;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Floresta;200;34,48;36,23;352;28;4,83;60,69
2017;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Ouricuri;190;33,93;35,51;345;25;4,46;61,61
2017;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Petrolina;504;42,28;46,93;570;118;9,9;47,82
2017;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Petrolina Zona Rural;483;48,64;49,14;500;10;1,01;50,35
2017;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Salgueiro;236;37,34;39,46;362;34;5,38;57,28
2017;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Santa Maria da Boa Vista;399;50,63;58,25;286;103;13,07;36,29
2017;Nordeste;PE;Pernambuco;Instituto Federal;IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Campus Serra Talhada;159;44,79;44,79;196;;;55,21
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Abreu e Lima;46;43,4;43,4;60;;;56,6
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Afogados da Ingazeira;131;38,87;40,31;194;12;3,56;57,57
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Barreiros;162;38,21;39,71;246;16;3,77;58,02
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Belo Jardim;179;51,73;55,76;142;25;7,23;41,04
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Cabo de Santo Agostinho;92;45,1;54,76;76;36;17,65;37,25
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Caruaru;172;36,13;39,36;265;39;8,19;55,67
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Garanhuns;215;36,07;38,88;338;43;7,21;56,71
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Igarassu;52;30,95;31,71;112;4;2,38;66,67
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Ipojuca;145;28,88;32,08;307;50;9,96;61,16
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Jaboatão dos Guararapes;119;41,03;45,95;140;31;10,69;48,28
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Olinda;78;36,28;41,27;111;26;12,09;51,63
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Palmares;64;29,77;30,77;144;7;3,26;66,98
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Paulista;90;32,14;36,44;157;33;11,79;56,07
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Pesqueira;417;53,05;56,12;326;43;5,47;41,48
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Recife;774;32,92;38,93;1214;363;15,44;51,64
2017;Nordeste;PE;Pernambuco;Instituto Federal;IFPE;Instituto Federal de Pernambuco;Campus Vitória de Santo Antão;219;54,48;58,24;157;26;6,47;39,05
2017;Nordeste;PI;Piauí;Escola Técnica Vinculada;UFPI - CABJ;Universidade Federal do Piauí;Colégio Técnico de Bom Jesus da UFPI;111;28,46;44,4;139;140;35,9;35,64
2017;Nordeste;PI;Piauí;Escola Técnica Vinculada;UFPI - CAT;Universidade Federal do Piauí;Colégio Técnico de Teresina da UFPI;144;48,32;50,7;140;14;4,7;46,98
2017;Nordeste;PI;Piauí;Escola Técnica Vinculada;UFPI - CTF;Universidade Federal do Piauí;Colégio Técnico de Floriano da UFPI;514;64,82;69,37;227;52;6,56;28,63
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Angical do Piauí;100;50;50;100;;;50
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Campo Maior;74;63,79;63,79;42;;;36,21
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Corrente;238;45,77;47,89;259;23;4,42;49,81
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Floriano;136;37,06;39,53;208;23;6,27;56,68
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus José de Freitas;28;66,67;66,67;14;;;33,33
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Oeiras;43;52,44;56,58;33;6;7,32;40,24
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Parnaíba;116;33,33;34,22;223;9;2,59;64,08
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Paulistana;105;48,84;48,84;110;;;51,16
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Pedro II;84;57,53;57,53;62;;;42,47
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Picos;213;45,42;49,42;218;38;8,1;46,48
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus PIO IX;18;62,07;62,07;11;;;37,93
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Piripiri;120;36,7;37,38;201;6;1,83;61,47
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus São João do Piauí;39;37,5;37,5;65;;;62,5
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus São Raimundo Nonato;110;32,54;33,03;223;5;1,48;65,98
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Teresina Central;545;36,28;39,46;836;121;8,06;55,66
2017;Nordeste;PI;Piauí;Instituto Federal;IFPI;Instituto Federal do Piauí;Campus Teresina Dirceu Arcoverde;83;32,68;32,68;171;;;67,32
